Date,Adj Close,Close,High,Low,Open,Volume
2024-11-18,1243.852294921875,1253.449951171875,1262.5999755859375,1249.4000244140625,1260.0,6195554
2024-11-19,1239.53564453125,1249.0999755859375,1261.0,1240.8499755859375,1257.050048828125,11537317
2024-11-21,1240.974609375,1250.550048828125,1256.9000244140625,1232.550048828125,1248.550048828125,9593870
2024-11-22,1268.2640380859375,1278.050048828125,1281.4000244140625,1256.0,1258.0,11604338
2024-11-25,1290.9886474609375,1300.949951171875,1311.199951171875,1290.0,1296.0,22717581
2024-11-26,1294.9580078125,1304.949951171875,1314.25,1302.449951171875,1310.5999755859375,7646955
2024-11-27,1290.740478515625,1300.699951171875,1310.8499755859375,1297.8499755859375,1298.5,21938082
2024-11-28,1276.5003662109375,1286.3499755859375,1310.5,1282.300048828125,1301.050048828125,22803745
2024-11-29,1290.1451416015625,1300.0999755859375,1303.25,1283.0999755859375,1283.0999755859375,11397228
2024-12-02,1294.6602783203125,1304.6500244140625,1310.550048828125,1289.1500244140625,1299.9000244140625,9626400
2024-12-03,1298.381591796875,1308.4000244140625,1312.800048828125,1296.0999755859375,1303.949951171875,11509276
2024-12-04,1305.9730224609375,1316.050048828125,1320.0,1301.699951171875,1302.5999755859375,11570281
2024-12-05,1326.2664794921875,1336.5,1342.9000244140625,1308.5999755859375,1316.25,19210697
2024-12-06,1318.5758056640625,1328.75,1347.0999755859375,1326.699951171875,1342.5,8942672
2024-12-09,1312.1751708984375,1322.300048828125,1329.050048828125,1320.25,1322.0999755859375,8000764
2024-12-10,1320.2626953125,1330.449951171875,1332.0,1315.25,1319.0,8218214
2024-12-11,1317.3353271484375,1327.5,1331.25,1316.0,1324.699951171875,8138066
2024-12-12,1319.0718994140625,1329.25,1338.75,1321.550048828125,1321.550048828125,9076896
2024-12-13,1334.6021728515625,1344.9000244140625,1347.1500244140625,1313.5,1325.3499755859375,13536684
2024-12-16,1335.7928466796875,1346.0999755859375,1350.449951171875,1340.050048828125,1344.9000244140625,9071006
2024-12-17,1323.5374755859375,1333.75,1348.0999755859375,1326.050048828125,1342.0,9879257
2024-12-18,1304.087646484375,1314.1500244140625,1334.949951171875,1307.449951171875,1325.25,8510595
2024-12-19,1277.0462646484375,1286.9000244140625,1303.0,1284.449951171875,1286.0,11517304
2024-12-20,1278.5347900390625,1288.4000244140625,1297.75,1272.4000244140625,1283.949951171875,58491181
2024-12-23,1286.8704833984375,1296.800048828125,1307.0,1287.050048828125,1294.6500244140625,6827512
2024-12-24,1287.3170166015625,1297.25,1304.5,1290.25,1296.800048828125,7138516
2024-12-26,1287.4161376953125,1297.3499755859375,1312.75,1289.199951171875,1307.0,7338444
2024-12-27,1297.5382080078125,1307.550048828125,1315.949951171875,1298.550048828125,1298.550048828125,4756066
2024-12-30,1284.7369384765625,1294.6500244140625,1326.5,1289.449951171875,1304.949951171875,14207425
2024-12-31,1271.83642578125,1281.6500244140625,1289.949951171875,1280.0999755859375,1286.9000244140625,8449607
